user_id,channel,city_tier,device,ab_group,install_date
2704,Organic,Tier 2,iOS,Control,2026-04-27
2705,Paid Social,Tier 2,Android,Variant_B,2026-04-01
2706,Referral,Tier 2,iOS,Variant_B,2026-05-13
2707,Organic,Tier 3,iOS,Variant_B,2026-04-08
2708,Referral,Tier 3,Android,Variant_B,2026-06-16
2709,Organic,Tier 1,Android,Variant_B,2026-03-19
2710,Paid Social,Tier 3,Android,Control,2026-03-16
2711,Affiliate,Tier 3,iOS,Variant_B,2026-04-20
2712,Referral,Tier 1,Android,Variant_B,2026-07-20
2713,Affiliate,Tier 3,Android,Variant_B,2026-04-06
2714,Google Ads,Tier 2,Android,Variant_B,2026-05-12
2715,Organic,Tier 1,Android,Variant_B,2026-07-27
2716,Referral,Tier 2,Android,Control,2026-04-12
2717,Organic,Tier 1,Android,Control,2026-06-01
2718,Affiliate,Tier 3,Android,Variant_B,2026-03-02
2719,Referral,Tier 1,Android,Variant_B,2026-06-05
2720,Affiliate,Tier 1,Android,Variant_B,2026-06-25
2721,Google Ads,Tier 2,Android,Control,2026-03-28
2722,Google Ads,Tier 1,Android,Control,2026-04-02
2723,Google Ads,Tier 1,Android,Variant_B,2026-06-07
2724,Organic,Tier 1,Android,Control,2026-05-31
2725,Organic,Tier 2,Android,Variant_B,2026-04-08
2726,Organic,Tier 3,Android,Variant_B,2026-04-02
2727,Referral,Tier 1,Android,Variant_B,2026-07-12
2728,Referral,Tier 1,iOS,Control,2026-05-20
2729,Google Ads,Tier 1,Android,Variant_B,2026-07-25
2730,Organic,Tier 2,Android,Variant_B,2026-04-20
2731,Organic,Tier 2,Android,Control,2026-03-09
2732,Google Ads,Tier 1,iOS,Control,2026-06-01
2733,Paid Social,Tier 1,iOS,Variant_B,2026-07-25
2734,Affiliate,Tier 1,iOS,Variant_B,2026-04-28
2735,Referral,Tier 1,iOS,Variant_B,2026-05-10
2736,Organic,Tier 3,Android,Control,2026-03-16
2737,Google Ads,Tier 1,Android,Variant_B,2026-04-15
2738,Organic,Tier 1,Android,Control,2026-06-08
2739,Organic,Tier 2,Android,Variant_B,2026-07-18
2740,Organic,Tier 2,iOS,Variant_B,2026-07-21
2741,Referral,Tier 1,Android,Variant_B,2026-03-18
2742,Referral,Tier 2,iOS,Variant_B,2026-04-09
2743,Referral,Tier 1,Android,Variant_B,2026-06-07
2744,Paid Social,Tier 2,Android,Control,2026-04-24
2745,Paid Social,Tier 3,iOS,Variant_B,2026-06-09
2746,Organic,Tier 2,Android,Control,2026-07-01
2747,Referral,Tier 2,Android,Variant_B,2026-05-12
2748,Organic,Tier 2,iOS,Variant_B,2026-03-03
2749,Paid Social,Tier 1,Android,Control,2026-06-17
2750,Referral,Tier 2,Android,Control,2026-03-17
2751,Organic,Tier 2,Android,Control,2026-06-11
2752,Paid Social,Tier 1,iOS,Variant_B,2026-05-14
2753,Organic,Tier 1,iOS,Variant_B,2026-03-17
2754,Google Ads,Tier 2,Android,Variant_B,2026-04-13
2755,Google Ads,Tier 2,Android,Control,2026-06-22
2756,Paid Social,Tier 1,Android,Variant_B,2026-03-16
2757,Referral,Tier 1,Android,Control,2026-07-23
2758,Google Ads,Tier 2,iOS,Control,2026-06-18
2759,Referral,Tier 3,Android,Variant_B,2026-06-30
2760,Paid Social,Tier 1,Android,Control,2026-05-08
2761,Referral,Tier 1,iOS,Control,2026-07-18
2762,Referral,Tier 3,Android,Variant_B,2026-07-11
2763,Organic,Tier 3,Android,Variant_B,2026-06-15
2764,Google Ads,Tier 2,Android,Control,2026-06-08
2765,Referral,Tier 3,Android,Control,2026-06-13
2766,Affiliate,Tier 1,Android,Control,2026-06-19
2767,Organic,Tier 2,Android,Control,2026-07-20
2768,Google Ads,Tier 1,Android,Control,2026-05-19
2769,Affiliate,Tier 1,Android,Control,2026-07-28
2770,Affiliate,Tier 1,Android,Variant_B,2026-07-14
2771,Organic,Tier 2,Android,Variant_B,2026-03-10
2772,Paid Social,Tier 1,Android,Variant_B,2026-05-12
2773,Paid Social,Tier 2,Android,Variant_B,2026-07-01
2774,Paid Social,Tier 1,Android,Control,2026-07-05
2775,Referral,Tier 1,iOS,Variant_B,2026-06-22
2776,Paid Social,Tier 1,Android,Control,2026-07-07
2777,Organic,Tier 3,Android,Control,2026-05-30
2778,Google Ads,Tier 1,iOS,Variant_B,2026-03-04
2779,Paid Social,Tier 1,Android,Control,2026-05-22
2780,Affiliate,Tier 1,Android,Variant_B,2026-03-29
2781,Affiliate,Tier 1,Android,Variant_B,2026-04-14
2782,Organic,Tier 2,Android,Variant_B,2026-03-01
2783,Organic,Tier 2,Android,Control,2026-06-01
2784,Paid Social,Tier 2,iOS,Variant_B,2026-07-25
2785,Organic,Tier 2,Android,Variant_B,2026-05-26
2786,Organic,Tier 3,Android,Control,2026-03-28
2787,Paid Social,Tier 1,Android,Control,2026-04-14
2788,Paid Social,Tier 3,Android,Control,2026-06-05
2789,Affiliate,Tier 1,Android,Variant_B,2026-03-16
2790,Affiliate,Tier 3,Android,Control,2026-04-20
2791,Paid Social,Tier 1,Android,Variant_B,2026-04-22
2792,Google Ads,Tier 3,Android,Variant_B,2026-04-11
2793,Referral,Tier 2,Android,Control,2026-05-29
2794,Referral,Tier 1,iOS,Variant_B,2026-04-03
2795,Google Ads,Tier 3,Android,Variant_B,2026-07-08
2796,Organic,Tier 2,Android,Variant_B,2026-03-21
2797,Paid Social,Tier 3,Android,Variant_B,2026-05-07
2798,Affiliate,Tier 2,Android,Control,2026-05-07
2799,Organic,Tier 2,iOS,Variant_B,2026-03-07
2800,Google Ads,Tier 3,iOS,Control,2026-05-07
2801,Referral,Tier 2,Android,Variant_B,2026-05-20
2802,Organic,Tier 1,Android,Control,2026-06-21
2803,Google Ads,Tier 1,Android,Variant_B,2026-04-22
2804,Organic,Tier 1,Android,Variant_B,2026-03-15
2805,Affiliate,Tier 2,iOS,Control,2026-05-22
2806,Affiliate,Tier 1,Android,Variant_B,2026-05-25
2807,Organic,Tier 1,Android,Variant_B,2026-07-22
2808,Referral,Tier 2,iOS,Control,2026-05-30
2809,Paid Social,Tier 1,Android,Variant_B,2026-03-16
2810,Organic,Tier 2,Android,Variant_B,2026-03-21
2811,Google Ads,Tier 1,Android,Control,2026-06-07
2812,Google Ads,Tier 3,Android,Variant_B,2026-07-24
2813,Organic,Tier 2,Android,Variant_B,2026-05-24
2814,Referral,Tier 1,Android,Control,2026-04-13
2815,Organic,Tier 1,Android,Variant_B,2026-05-10
2816,Organic,Tier 3,Android,Control,2026-03-02
2817,Referral,Tier 2,iOS,Variant_B,2026-06-16
2818,Organic,Tier 2,Android,Variant_B,2026-04-21
2819,Google Ads,Tier 1,Android,Variant_B,2026-07-26
2820,Referral,Tier 1,Android,Control,2026-03-25
2821,Paid Social,Tier 3,iOS,Control,2026-04-23
2822,Referral,Tier 3,iOS,Control,2026-04-07
2823,Referral,Tier 3,Android,Control,2026-03-24
2824,Google Ads,Tier 2,Android,Variant_B,2026-03-25
2825,Organic,Tier 3,Android,Variant_B,2026-04-06
2826,Organic,Tier 1,Android,Variant_B,2026-05-29
2827,Organic,Tier 1,Android,Variant_B,2026-05-05
2828,Affiliate,Tier 2,Android,Control,2026-05-01
2829,Organic,Tier 2,Android,Control,2026-06-18
2830,Google Ads,Tier 1,Android,Control,2026-04-03
2831,Organic,Tier 2,Android,Control,2026-03-09
2832,Organic,Tier 2,iOS,Control,2026-05-06
2833,Google Ads,Tier 2,Android,Variant_B,2026-07-14
2834,Organic,Tier 2,iOS,Control,2026-03-03
2835,Organic,Tier 2,Android,Control,2026-03-13
2836,Organic,Tier 1,iOS,Variant_B,2026-04-15
2837,Google Ads,Tier 2,Android,Variant_B,2026-03-08
2838,Referral,Tier 1,Android,Control,2026-05-09
2839,Referral,Tier 1,Android,Variant_B,2026-07-28
2840,Organic,Tier 2,iOS,Variant_B,2026-03-03
2841,Referral,Tier 3,Android,Variant_B,2026-03-06
2842,Referral,Tier 2,iOS,Control,2026-03-13
2843,Affiliate,Tier 2,iOS,Variant_B,2026-04-04
2844,Referral,Tier 1,Android,Variant_B,2026-04-30
2845,Google Ads,Tier 1,Android,Variant_B,2026-07-09
2846,Organic,Tier 1,Android,Control,2026-04-19
2847,Paid Social,Tier 1,iOS,Variant_B,2026-07-31
2848,Google Ads,Tier 3,Android,Variant_B,2026-06-24
2849,Organic,Tier 2,Android,Variant_B,2026-05-06
2850,Organic,Tier 3,Android,Control,2026-06-08
2851,Google Ads,Tier 2,iOS,Control,2026-07-24
2852,Affiliate,Tier 3,Android,Control,2026-07-06
2853,Referral,Tier 3,iOS,Control,2026-07-12
2854,Organic,Tier 2,Android,Control,2026-05-11
2855,Paid Social,Tier 2,iOS,Variant_B,2026-07-07
2856,Google Ads,Tier 2,iOS,Variant_B,2026-05-07
2857,Referral,Tier 2,Android,Variant_B,2026-03-09
2858,Organic,Tier 2,iOS,Control,2026-06-08
2859,Organic,Tier 2,Android,Control,2026-05-16
2860,Organic,Tier 1,Android,Control,2026-07-26
2861,Paid Social,Tier 3,Android,Control,2026-05-12
2862,Google Ads,Tier 3,Android,Variant_B,2026-05-03
2863,Google Ads,Tier 3,Android,Control,2026-03-21
2864,Organic,Tier 2,Android,Control,2026-03-14
2865,Organic,Tier 2,Android,Variant_B,2026-07-19
2866,Google Ads,Tier 2,Android,Control,2026-05-08
2867,Paid Social,Tier 1,iOS,Control,2026-05-27
2868,Paid Social,Tier 2,Android,Control,2026-04-23
2869,Affiliate,Tier 2,Android,Control,2026-03-05
2870,Google Ads,Tier 1,Android,Variant_B,2026-05-27
2871,Paid Social,Tier 1,Android,Variant_B,2026-06-06
2872,Paid Social,Tier 3,Android,Variant_B,2026-06-10
2873,Organic,Tier 2,Android,Variant_B,2026-04-08
2874,Organic,Tier 3,Android,Control,2026-04-28
2875,Referral,Tier 1,Android,Control,2026-06-03
2876,Referral,Tier 1,Android,Variant_B,2026-06-05
2877,Referral,Tier 1,Android,Variant_B,2026-05-18
2878,Referral,Tier 1,Android,Control,2026-07-04
2879,Google Ads,Tier 3,Android,Control,2026-06-15
2880,Affiliate,Tier 2,Android,Control,2026-06-17
2881,Organic,Tier 2,Android,Variant_B,2026-06-09
2882,Organic,Tier 1,Android,Control,2026-07-15
2883,Referral,Tier 3,Android,Variant_B,2026-07-14
2884,Referral,Tier 1,Android,Control,2026-05-23
2885,Referral,Tier 2,Android,Control,2026-07-16
2886,Paid Social,Tier 2,iOS,Control,2026-03-16
2887,Affiliate,Tier 2,Android,Control,2026-06-09
2888,Paid Social,Tier 1,Android,Control,2026-03-30
2889,Referral,Tier 2,Android,Variant_B,2026-06-03
2890,Affiliate,Tier 3,Android,Control,2026-05-11
2891,Affiliate,Tier 3,Android,Control,2026-06-01
2892,Paid Social,Tier 1,Android,Control,2026-03-05
2893,Google Ads,Tier 1,Android,Control,2026-04-28
2894,Organic,Tier 1,Android,Control,2026-07-28
2895,Organic,Tier 3,Android,Variant_B,2026-06-07
2896,Affiliate,Tier 1,Android,Control,2026-04-23
2897,Google Ads,Tier 1,Android,Variant_B,2026-07-05
2898,Google Ads,Tier 1,Android,Variant_B,2026-03-05
2899,Referral,Tier 1,Android,Variant_B,2026-03-13
2900,Google Ads,Tier 2,iOS,Control,2026-04-25
2901,Organic,Tier 2,Android,Variant_B,2026-07-10
2902,Referral,Tier 1,Android,Variant_B,2026-05-06
2903,Organic,Tier 1,Android,Control,2026-06-14
2904,Organic,Tier 1,Android,Control,2026-05-10
2905,Organic,Tier 1,Android,Variant_B,2026-07-30
2906,Google Ads,Tier 2,iOS,Control,2026-03-27
2907,Referral,Tier 2,Android,Variant_B,2026-05-08
2908,Organic,Tier 2,iOS,Variant_B,2026-06-19
2909,Google Ads,Tier 3,Android,Control,2026-07-12
2910,Organic,Tier 1,Android,Control,2026-04-07
2911,Organic,Tier 1,Android,Control,2026-05-13
2912,Paid Social,Tier 3,Android,Control,2026-04-08
2913,Google Ads,Tier 1,Android,Variant_B,2026-04-29
2914,Affiliate,Tier 1,Android,Variant_B,2026-07-21
2915,Paid Social,Tier 3,Android,Control,2026-07-21
2916,Google Ads,Tier 1,Android,Control,2026-06-29
2917,Organic,Tier 2,Android,Variant_B,2026-07-01
2918,Organic,Tier 1,Android,Variant_B,2026-07-11
2919,Referral,Tier 1,iOS,Variant_B,2026-05-15
2920,Organic,Tier 3,Android,Control,2026-05-04
2921,Paid Social,Tier 1,Android,Variant_B,2026-04-03
2922,Organic,Tier 1,Android,Control,2026-04-03
2923,Referral,Tier 3,Android,Control,2026-05-16
2924,Paid Social,Tier 2,Android,Control,2026-06-10
2925,Organic,Tier 1,Android,Variant_B,2026-03-31
2926,Paid Social,Tier 2,iOS,Variant_B,2026-05-01
2927,Affiliate,Tier 2,Android,Variant_B,2026-07-06
2928,Paid Social,Tier 1,Android,Control,2026-05-07
2929,Organic,Tier 3,Android,Control,2026-06-27
2930,Organic,Tier 2,Android,Control,2026-07-03
2931,Referral,Tier 1,Android,Control,2026-06-27
2932,Organic,Tier 2,Android,Variant_B,2026-06-30
2933,Organic,Tier 2,iOS,Variant_B,2026-07-20
2934,Referral,Tier 3,Android,Control,2026-03-14
2935,Paid Social,Tier 1,Android,Control,2026-03-08
2936,Google Ads,Tier 2,Android,Variant_B,2026-04-21
2937,Organic,Tier 1,Android,Control,2026-07-22
2938,Organic,Tier 1,Android,Control,2026-04-02
2939,Google Ads,Tier 1,Android,Variant_B,2026-05-25
2940,Organic,Tier 1,Android,Control,2026-03-18
2941,Google Ads,Tier 1,Android,Variant_B,2026-05-03
2942,Paid Social,Tier 2,iOS,Variant_B,2026-05-25
2943,Google Ads,Tier 1,iOS,Control,2026-05-30
2944,Affiliate,Tier 2,Android,Variant_B,2026-05-29
2945,Organic,Tier 2,iOS,Variant_B,2026-04-29
2946,Paid Social,Tier 3,Android,Variant_B,2026-05-18
2947,Organic,Tier 1,Android,Variant_B,2026-06-11
2948,Affiliate,Tier 2,Android,Variant_B,2026-03-31
2949,Paid Social,Tier 1,Android,Variant_B,2026-06-13
2950,Organic,Tier 1,iOS,Control,2026-06-14
2951,Paid Social,Tier 1,Android,Variant_B,2026-03-12
2952,Organic,Tier 1,Android,Control,2026-05-21
2953,Google Ads,Tier 1,Android,Control,2026-03-31
2954,Paid Social,Tier 2,Android,Control,2026-05-30
2955,Google Ads,Tier 1,Android,Control,2026-03-30
2956,Organic,Tier 3,Android,Control,2026-07-19
2957,Organic,Tier 1,Android,Control,2026-05-20
2958,Referral,Tier 1,Android,Control,2026-04-04
2959,Organic,Tier 1,iOS,Variant_B,2026-05-31
2960,Paid Social,Tier 2,iOS,Control,2026-04-01
2961,Affiliate,Tier 2,Android,Control,2026-07-28
2962,Paid Social,Tier 2,Android,Control,2026-07-05
2963,Referral,Tier 1,Android,Control,2026-04-18
2964,Google Ads,Tier 1,Android,Variant_B,2026-03-24
2965,Referral,Tier 3,Android,Variant_B,2026-04-17
2966,Organic,Tier 1,iOS,Control,2026-05-09
2967,Referral,Tier 1,Android,Variant_B,2026-04-20
2968,Paid Social,Tier 2,Android,Variant_B,2026-04-24
2969,Paid Social,Tier 2,Android,Variant_B,2026-05-02
2970,Affiliate,Tier 1,Android,Variant_B,2026-03-10
2971,Google Ads,Tier 1,iOS,Variant_B,2026-07-31
2972,Google Ads,Tier 1,Android,Variant_B,2026-05-11
2973,Organic,Tier 2,Android,Control,2026-06-07
2974,Organic,Tier 1,iOS,Variant_B,2026-07-01
2975,Organic,Tier 2,Android,Control,2026-06-25
2976,Organic,Tier 3,Android,Variant_B,2026-04-27
2977,Paid Social,Tier 1,Android,Control,2026-04-08
2978,Organic,Tier 2,Android,Control,2026-03-07
2979,Google Ads,Tier 3,Android,Variant_B,2026-03-24
2980,Organic,Tier 3,Android,Variant_B,2026-05-24
2981,Organic,Tier 2,iOS,Variant_B,2026-03-05
2982,Affiliate,Tier 3,Android,Variant_B,2026-06-16
2983,Referral,Tier 1,iOS,Control,2026-03-23
2984,Affiliate,Tier 3,iOS,Control,2026-03-26
2985,Organic,Tier 2,Android,Control,2026-06-15
2986,Organic,Tier 2,Android,Control,2026-05-19
2987,Organic,Tier 3,iOS,Variant_B,2026-07-10
2988,Affiliate,Tier 1,iOS,Variant_B,2026-04-21
2989,Google Ads,Tier 3,Android,Control,2026-07-05
2990,Google Ads,Tier 1,Android,Control,2026-06-10
2991,Google Ads,Tier 2,Android,Control,2026-04-06
2992,Organic,Tier 3,Android,Control,2026-06-01
2993,Google Ads,Tier 2,Android,Control,2026-06-12
2994,Referral,Tier 2,Android,Variant_B,2026-07-21
2995,Paid Social,Tier 2,Android,Variant_B,2026-06-05
2996,Organic,Tier 1,Android,Variant_B,2026-07-09
2997,Google Ads,Tier 1,iOS,Control,2026-03-18
2998,Organic,Tier 1,Android,Control,2026-07-07
2999,Paid Social,Tier 1,Android,Variant_B,2026-06-19
3000,Paid Social,Tier 1,iOS,Control,2026-05-17
3001,Referral,Tier 1,iOS,Variant_B,2026-04-19
3002,Referral,Tier 1,Android,Control,2026-03-17
3003,Organic,Tier 1,Android,Control,2026-07-12
3004,Organic,Tier 1,Android,Control,2026-05-08
3005,Organic,Tier 1,Android,Variant_B,2026-05-17
3006,Paid Social,Tier 1,Android,Control,2026-07-08
3007,Organic,Tier 2,iOS,Control,2026-06-17
3008,Paid Social,Tier 1,Android,Variant_B,2026-07-03
3009,Referral,Tier 1,Android,Variant_B,2026-03-08
3010,Paid Social,Tier 2,Android,Control,2026-05-10
3011,Organic,Tier 1,Android,Control,2026-03-11
3012,Organic,Tier 1,Android,Variant_B,2026-06-17
3013,Paid Social,Tier 3,Android,Control,2026-05-05
3014,Google Ads,Tier 2,Android,Control,2026-03-21
3015,Google Ads,Tier 2,Android,Control,2026-07-15
3016,Organic,Tier 2,Android,Control,2026-04-07
3017,Paid Social,Tier 1,Android,Variant_B,2026-06-03
3018,Referral,Tier 3,Android,Control,2026-03-30
3019,Referral,Tier 1,iOS,Variant_B,2026-04-29
3020,Paid Social,Tier 2,Android,Control,2026-06-10
3021,Affiliate,Tier 1,Android,Control,2026-03-01
3022,Affiliate,Tier 1,Android,Control,2026-03-15
3023,Organic,Tier 3,Android,Control,2026-06-28
3024,Referral,Tier 1,Android,Variant_B,2026-06-10
3025,Paid Social,Tier 3,Android,Control,2026-04-15
3026,Google Ads,Tier 3,Android,Control,2026-04-18
3027,Google Ads,Tier 3,Android,Control,2026-04-11
3028,Referral,Tier 3,Android,Variant_B,2026-06-24
3029,Referral,Tier 2,Android,Variant_B,2026-06-21
3030,Paid Social,Tier 1,Android,Control,2026-05-17
3031,Paid Social,Tier 1,iOS,Control,2026-03-09
3032,Organic,Tier 2,Android,Variant_B,2026-05-16
3033,Paid Social,Tier 2,Android,Control,2026-07-05
3034,Paid Social,Tier 2,Android,Variant_B,2026-03-22
3035,Referral,Tier 1,iOS,Variant_B,2026-07-29
3036,Paid Social,Tier 1,Android,Control,2026-03-29
3037,Organic,Tier 1,iOS,Control,2026-05-22
3038,Organic,Tier 3,iOS,Variant_B,2026-07-21
3039,Organic,Tier 1,Android,Control,2026-07-23
3040,Organic,Tier 3,Android,Variant_B,2026-03-18
3041,Paid Social,Tier 1,Android,Control,2026-04-21
3042,Organic,Tier 1,Android,Control,2026-04-09
3043,Organic,Tier 1,Android,Variant_B,2026-04-23
3044,Google Ads,Tier 1,Android,Variant_B,2026-06-08
3045,Paid Social,Tier 2,Android,Variant_B,2026-03-28
3046,Referral,Tier 1,Android,Control,2026-05-10
3047,Google Ads,Tier 1,Android,Control,2026-05-17
3048,Paid Social,Tier 1,Android,Variant_B,2026-06-30
3049,Organic,Tier 1,Android,Control,2026-07-31
3050,Organic,Tier 1,Android,Control,2026-03-12
3051,Paid Social,Tier 3,Android,Control,2026-03-14
3052,Organic,Tier 2,Android,Variant_B,2026-06-19
3053,Organic,Tier 3,Android,Variant_B,2026-05-22
3054,Referral,Tier 1,Android,Variant_B,2026-07-08
3055,Google Ads,Tier 2,iOS,Variant_B,2026-06-14
3056,Google Ads,Tier 2,iOS,Variant_B,2026-03-24
3057,Google Ads,Tier 1,Android,Control,2026-07-26
3058,Paid Social,Tier 3,iOS,Control,2026-07-27
3059,Paid Social,Tier 3,iOS,Variant_B,2026-06-12
3060,Paid Social,Tier 1,Android,Variant_B,2026-05-03
3061,Google Ads,Tier 2,Android,Control,2026-04-15
3062,Referral,Tier 1,Android,Variant_B,2026-03-10
3063,Organic,Tier 2,iOS,Control,2026-07-08
3064,Organic,Tier 1,Android,Control,2026-06-19
3065,Paid Social,Tier 3,iOS,Control,2026-03-10
3066,Referral,Tier 3,Android,Control,2026-03-24
3067,Organic,Tier 3,Android,Variant_B,2026-04-19
3068,Organic,Tier 1,iOS,Variant_B,2026-05-24
3069,Google Ads,Tier 2,Android,Control,2026-07-08
3070,Google Ads,Tier 1,Android,Control,2026-06-17
3071,Referral,Tier 3,Android,Control,2026-04-11
3072,Paid Social,Tier 1,Android,Control,2026-05-28
3073,Organic,Tier 3,Android,Variant_B,2026-05-10
3074,Google Ads,Tier 1,Android,Control,2026-04-25
3075,Organic,Tier 3,Android,Variant_B,2026-07-11
3076,Paid Social,Tier 3,Android,Control,2026-03-04
3077,Organic,Tier 2,Android,Control,2026-04-04
3078,Organic,Tier 1,Android,Control,2026-06-22
3079,Organic,Tier 1,iOS,Variant_B,2026-07-13
3080,Organic,Tier 2,iOS,Variant_B,2026-03-10
3081,Google Ads,Tier 1,Android,Variant_B,2026-05-12
3082,Paid Social,Tier 1,Android,Variant_B,2026-03-13
3083,Referral,Tier 2,Android,Control,2026-07-19
3084,Organic,Tier 3,Android,Variant_B,2026-05-28
3085,Organic,Tier 2,iOS,Variant_B,2026-04-11
3086,Affiliate,Tier 3,Android,Control,2026-04-26
3087,Referral,Tier 2,Android,Variant_B,2026-03-23
3088,Organic,Tier 2,iOS,Variant_B,2026-05-06
3089,Organic,Tier 2,Android,Control,2026-03-21
3090,Organic,Tier 2,Android,Control,2026-07-01
3091,Paid Social,Tier 2,Android,Control,2026-03-22
3092,Organic,Tier 2,Android,Control,2026-04-16
3093,Paid Social,Tier 1,Android,Control,2026-03-01
3094,Google Ads,Tier 2,Android,Control,2026-04-19
3095,Referral,Tier 1,iOS,Control,2026-05-23
3096,Google Ads,Tier 2,Android,Variant_B,2026-03-26
3097,Referral,Tier 2,Android,Variant_B,2026-06-09
3098,Google Ads,Tier 3,iOS,Variant_B,2026-06-27
3099,Google Ads,Tier 2,Android,Variant_B,2026-05-13
3100,Organic,Tier 2,Android,Variant_B,2026-06-04
3101,Google Ads,Tier 3,iOS,Control,2026-03-09
3102,Organic,Tier 2,iOS,Variant_B,2026-06-29
3103,Referral,Tier 1,Android,Control,2026-03-10
3104,Organic,Tier 3,Android,Control,2026-07-18
3105,Referral,Tier 2,iOS,Variant_B,2026-05-06
3106,Organic,Tier 2,Android,Control,2026-04-19
3107,Referral,Tier 1,iOS,Control,2026-07-28
3108,Paid Social,Tier 1,iOS,Control,2026-06-27
3109,Referral,Tier 3,Android,Variant_B,2026-04-24
3110,Google Ads,Tier 2,Android,Control,2026-06-17
3111,Organic,Tier 1,Android,Variant_B,2026-03-19
3112,Google Ads,Tier 2,Android,Control,2026-03-10
3113,Google Ads,Tier 3,iOS,Control,2026-06-05
3114,Paid Social,Tier 3,iOS,Variant_B,2026-03-29
3115,Referral,Tier 1,Android,Variant_B,2026-05-15
3116,Referral,Tier 1,Android,Control,2026-03-06
3117,Google Ads,Tier 1,Android,Control,2026-04-10
3118,Paid Social,Tier 2,Android,Variant_B,2026-07-21
3119,Paid Social,Tier 1,Android,Variant_B,2026-07-10
3120,Referral,Tier 3,Android,Variant_B,2026-03-15
3121,Google Ads,Tier 1,Android,Variant_B,2026-04-29
3122,Affiliate,Tier 3,Android,Control,2026-07-14
3123,Organic,Tier 1,Android,Variant_B,2026-07-24
3124,Organic,Tier 3,Android,Variant_B,2026-03-16
3125,Google Ads,Tier 1,Android,Control,2026-03-16
3126,Organic,Tier 2,Android,Control,2026-03-07
3127,Google Ads,Tier 1,Android,Variant_B,2026-03-23
3128,Organic,Tier 3,Android,Control,2026-07-16
3129,Google Ads,Tier 2,Android,Variant_B,2026-03-03
3130,Referral,Tier 3,Android,Variant_B,2026-06-24
3131,Organic,Tier 3,Android,Variant_B,2026-07-02
3132,Paid Social,Tier 1,Android,Control,2026-06-27
3133,Paid Social,Tier 2,iOS,Control,2026-07-27
3134,Referral,Tier 1,Android,Control,2026-05-14
3135,Paid Social,Tier 1,Android,Variant_B,2026-07-04
3136,Paid Social,Tier 1,iOS,Control,2026-06-18
3137,Google Ads,Tier 1,Android,Variant_B,2026-06-27
3138,Paid Social,Tier 1,Android,Variant_B,2026-06-13
3139,Affiliate,Tier 2,Android,Control,2026-04-01
3140,Organic,Tier 3,Android,Control,2026-05-07
3141,Paid Social,Tier 2,iOS,Variant_B,2026-06-15
3142,Paid Social,Tier 2,Android,Control,2026-07-15
3143,Paid Social,Tier 1,Android,Control,2026-06-25
3144,Paid Social,Tier 1,iOS,Control,2026-04-12
3145,Paid Social,Tier 3,Android,Control,2026-04-14
3146,Organic,Tier 2,Android,Variant_B,2026-04-11
3147,Google Ads,Tier 1,Android,Control,2026-03-10
3148,Google Ads,Tier 2,Android,Control,2026-03-17
3149,Referral,Tier 3,Android,Control,2026-06-28
3150,Referral,Tier 1,Android,Control,2026-07-11
3151,Affiliate,Tier 2,Android,Variant_B,2026-03-30
3152,Organic,Tier 3,iOS,Control,2026-06-22
3153,Organic,Tier 2,Android,Variant_B,2026-04-07
3154,Affiliate,Tier 1,Android,Control,2026-06-12
3155,Affiliate,Tier 1,Android,Variant_B,2026-03-13
3156,Affiliate,Tier 2,Android,Control,2026-04-13
3157,Organic,Tier 2,Android,Variant_B,2026-05-01
3158,Affiliate,Tier 2,iOS,Variant_B,2026-04-27
3159,Paid Social,Tier 1,iOS,Variant_B,2026-03-29
3160,Google Ads,Tier 2,iOS,Control,2026-04-30
3161,Google Ads,Tier 1,iOS,Control,2026-03-15
3162,Paid Social,Tier 1,Android,Variant_B,2026-04-20
3163,Referral,Tier 1,iOS,Variant_B,2026-04-04
3164,Google Ads,Tier 1,Android,Control,2026-03-25
3165,Google Ads,Tier 3,Android,Variant_B,2026-07-17
3166,Google Ads,Tier 1,Android,Control,2026-06-10
3167,Organic,Tier 2,Android,Variant_B,2026-07-15
3168,Organic,Tier 1,iOS,Control,2026-04-08
3169,Google Ads,Tier 2,Android,Control,2026-06-20
3170,Affiliate,Tier 1,Android,Variant_B,2026-05-17
3171,Affiliate,Tier 2,Android,Control,2026-06-21
3172,Google Ads,Tier 1,iOS,Control,2026-03-25
3173,Organic,Tier 3,Android,Variant_B,2026-05-15
3174,Organic,Tier 2,Android,Variant_B,2026-07-20
3175,Referral,Tier 1,Android,Variant_B,2026-06-21
3176,Paid Social,Tier 1,Android,Variant_B,2026-03-04
3177,Google Ads,Tier 2,iOS,Variant_B,2026-03-08
3178,Affiliate,Tier 1,Android,Control,2026-06-01
3179,Organic,Tier 1,iOS,Variant_B,2026-07-29
3180,Organic,Tier 3,Android,Control,2026-05-11
3181,Paid Social,Tier 1,iOS,Variant_B,2026-03-13
3182,Google Ads,Tier 2,Android,Control,2026-06-15
3183,Affiliate,Tier 2,Android,Variant_B,2026-04-10
3184,Organic,Tier 2,Android,Control,2026-04-06
3185,Referral,Tier 2,Android,Control,2026-07-19
3186,Referral,Tier 3,Android,Control,2026-07-18
3187,Paid Social,Tier 1,Android,Control,2026-05-02
3188,Paid Social,Tier 1,Android,Variant_B,2026-06-17
3189,Organic,Tier 2,Android,Control,2026-07-26
3190,Affiliate,Tier 2,iOS,Variant_B,2026-03-27
